age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
23;technician;single;secondary;no;598;no;no;cellular;11;nov;406;1;195;1;failure;yes
27;services;single;secondary;no;2457;yes;no;unknown;29;may;123;4;-1;0;unknown;no
53;admin.;divorced;secondary;no;592;yes;no;unknown;13;may;151;1;-1;0;unknown;no
43;admin.;married;secondary;no;2271;no;no;telephone;10;nov;524;1;-1;0;unknown;yes
32;services;married;secondary;no;118;yes;no;cellular;15;may;20;6;-1;0;unknown;no
58;management;married;tertiary;no;7387;no;no;telephone;17;nov;85;1;-1;0;unknown;no
32;management;single;secondary;no;1615;yes;no;cellular;21;nov;164;3;-1;0;unknown;no
36;management;married;secondary;no;1898;yes;yes;unknown;30;may;233;1;-1;0;unknown;no
52;management;married;unknown;no;1708;no;no;telephone;23;jun;193;1;145;3;failure;no
31;management;single;tertiary;no;12857;yes;no;cellular;6;feb;158;1;92;1;success;yes
54;retired;divorced;primary;no;308;yes;no;cellular;14;jul;248;3;-1;0;unknown;no
50;management;married;secondary;no;0;no;no;cellular;27;aug;97;7;-1;0;unknown;no
53;housemaid;married;tertiary;no;554;no;no;cellular;28;jan;48;1;181;5;failure;no
43;management;married;tertiary;no;0;no;no;cellular;14;jul;1153;3;-1;0;unknown;yes
41;services;single;secondary;no;197;yes;no;unknown;19;may;112;1;-1;0;unknown;no
42;management;married;secondary;no;1042;yes;no;cellular;11;may;465;1;364;3;other;no
29;technician;single;secondary;no;-496;yes;yes;cellular;22;jul;422;8;-1;0;unknown;no
35;technician;single;secondary;no;634;yes;no;cellular;29;aug;122;2;-1;0;unknown;no
39;technician;single;secondary;no;69;no;no;cellular;26;aug;183;3;-1;0;unknown;no
41;blue-collar;divorced;primary;no;320;yes;no;cellular;2;feb;844;2;252;1;failure;no
50;management;married;tertiary;no;724;no;no;cellular;4;aug;144;3;-1;0;unknown;no
36;technician;single;secondary;no;75;yes;no;cellular;12;may;485;2;342;4;other;no
58;blue-collar;divorced;primary;no;1299;no;no;cellular;19;jul;128;2;234;2;failure;no
45;management;married;tertiary;no;96;yes;no;cellular;20;nov;167;1;127;1;failure;no
35;technician;married;secondary;yes;-29;yes;yes;unknown;21;may;208;3;-1;0;unknown;no
34;admin.;single;secondary;no;1;yes;no;cellular;9;feb;185;7;280;1;other;no
28;blue-collar;married;secondary;no;61;yes;no;cellular;21;aug;744;1;109;3;success;yes
34;blue-collar;married;primary;no;654;no;no;cellular;25;jul;152;1;-1;0;unknown;no
38;student;divorced;tertiary;no;2946;no;no;cellular;16;jun;605;3;-1;0;unknown;yes
32;self-employed;single;tertiary;no;721;yes;no;cellular;5;may;323;1;-1;0;unknown;no
37;entrepreneur;married;primary;no;62;no;no;cellular;31;jul;404;2;-1;0;unknown;no
39;services;single;secondary;no;1048;yes;no;cellular;14;may;149;1;-1;0;unknown;no
32;technician;divorced;secondary;no;18;no;no;telephone;19;nov;20;1;177;1;failure;no
33;technician;single;secondary;no;2583;no;no;cellular;6;feb;129;1;-1;0;unknown;no
48;admin.;married;secondary;no;2533;no;no;cellular;29;apr;714;2;633;1;failure;no
32;technician;single;secondary;no;-472;yes;yes;cellular;18;may;121;2;-1;0;unknown;no
39;blue-collar;married;primary;no;34;yes;no;unknown;27;may;114;1;-1;0;unknown;no
58;blue-collar;married;primary;no;2547;no;no;unknown;15;may;174;4;-1;0;unknown;no
54;management;married;tertiary;no;11;no;no;unknown;14;may;452;2;-1;0;unknown;no
58;blue-collar;married;secondary;no;590;no;yes;unknown;5;jun;133;1;-1;0;unknown;no
26;management;single;tertiary;no;2356;yes;no;cellular;23;jul;252;6;-1;0;unknown;no
35;management;married;tertiary;no;77;no;no;cellular;12;aug;69;4;-1;0;unknown;no
44;technician;single;tertiary;no;2033;no;no;cellular;27;may;158;1;-1;0;unknown;no
43;self-employed;married;tertiary;no;10072;no;no;cellular;12;may;98;1;77;5;failure;no
28;blue-collar;married;primary;no;702;yes;no;unknown;26;jun;318;2;-1;0;unknown;no
66;admin.;married;secondary;no;5464;no;no;cellular;7;aug;131;1;-1;0;unknown;no
41;technician;married;tertiary;no;816;yes;yes;unknown;29;may;159;1;-1;0;unknown;no
49;entrepreneur;married;tertiary;no;893;no;no;cellular;20;nov;74;1;-1;0;unknown;no
57;technician;married;secondary;no;104;no;no;cellular;27;aug;86;5;-1;0;unknown;no
52;services;divorced;primary;no;146;yes;no;unknown;9;may;93;1;-1;0;unknown;no
31;self-employed;married;tertiary;no;1194;yes;no;cellular;15;may;50;1;-1;0;unknown;no
38;entrepreneur;married;tertiary;no;136;yes;yes;cellular;2;feb;113;2;-1;0;unknown;no
37;technician;single;secondary;no;274;no;no;cellular;8;aug;173;3;-1;0;unknown;no
35;management;married;tertiary;no;2461;no;no;cellular;15;jun;205;2;81;4;other;no
34;admin.;married;secondary;no;2374;yes;no;cellular;9;nov;161;1;209;2;failure;yes
53;admin.;divorced;secondary;no;2647;yes;no;cellular;9;apr;494;1;-1;0;unknown;no
38;management;married;tertiary;no;223;no;no;cellular;28;jan;63;1;-1;0;unknown;no
33;blue-collar;married;primary;no;3704;yes;no;unknown;6;jun;447;2;-1;0;unknown;no
30;admin.;married;secondary;no;873;yes;no;telephone;12;nov;119;1;167;3;success;no
51;management;divorced;tertiary;no;3415;yes;no;unknown;19;jun;677;1;-1;0;unknown;no
36;technician;single;tertiary;no;4644;no;no;cellular;26;aug;29;12;-1;0;unknown;no
63;blue-collar;married;secondary;no;180;no;no;cellular;15;jul;390;2;182;5;success;yes
57;services;married;secondary;no;315;no;no;cellular;18;nov;127;4;-1;0;unknown;no
28;blue-collar;married;secondary;no;255;yes;no;cellular;29;jan;602;2;-1;0;unknown;no
40;management;married;tertiary;no;964;yes;no;telephone;13;may;95;3;-1;0;unknown;no
37;blue-collar;single;primary;no;12130;yes;no;unknown;18;jun;429;13;-1;0;unknown;no
27;blue-collar;single;secondary;no;535;yes;no;unknown;2;jun;360;2;-1;0;unknown;no
45;management;married;tertiary;no;0;no;no;cellular;21;aug;144;2;-1;0;unknown;no
41;blue-collar;married;secondary;no;433;yes;no;cellular;16;apr;75;1;-1;0;unknown;no
51;technician;married;secondary;no;0;yes;no;cellular;17;nov;70;1;-1;0;unknown;no
28;management;single;tertiary;no;788;yes;yes;cellular;18;may;169;1;-1;0;unknown;no
49;technician;married;secondary;no;3392;no;no;cellular;13;aug;272;2;-1;0;unknown;no
43;unemployed;married;secondary;no;0;yes;no;unknown;6;may;245;1;-1;0;unknown;no
31;management;single;tertiary;no;3283;no;no;cellular;21;nov;377;1;-1;0;unknown;no
36;admin.;divorced;secondary;no;454;yes;no;cellular;18;nov;165;1;131;1;failure;no
49;self-employed;divorced;tertiary;no;3293;no;no;cellular;24;may;260;1;77;9;failure;no
57;housemaid;married;primary;no;85;no;no;unknown;27;jun;194;1;-1;0;unknown;no
29;technician;single;tertiary;no;1221;yes;no;cellular;21;jul;72;2;-1;0;unknown;no
34;blue-collar;single;secondary;no;0;yes;no;cellular;9;jul;130;1;-1;0;unknown;no
30;blue-collar;single;secondary;no;-390;yes;no;cellular;5;may;275;1;-1;0;unknown;no
38;blue-collar;married;primary;no;630;yes;no;unknown;23;may;201;3;-1;0;unknown;no
44;management;divorced;tertiary;no;0;yes;no;telephone;7;may;146;4;-1;0;unknown;no
29;technician;single;tertiary;no;433;yes;no;unknown;9;may;247;1;-1;0;unknown;no
30;blue-collar;married;primary;no;2929;yes;no;cellular;21;nov;432;2;184;1;other;no
36;management;married;tertiary;no;406;no;no;cellular;14;aug;123;2;-1;0;unknown;no
60;management;divorced;tertiary;no;366;no;no;cellular;3;jun;593;1;-1;0;unknown;yes
50;unemployed;married;secondary;no;525;yes;no;telephone;18;nov;177;2;-1;0;unknown;no
40;admin.;married;secondary;no;2;no;no;unknown;28;may;187;3;-1;0;unknown;no
35;admin.;divorced;secondary;no;454;yes;no;cellular;10;jul;154;1;-1;0;unknown;no
36;blue-collar;married;primary;no;448;yes;no;unknown;5;may;286;1;-1;0;unknown;no
59;retired;married;primary;no;2568;no;no;cellular;20;aug;63;5;-1;0;unknown;no
47;entrepreneur;divorced;secondary;no;392;yes;yes;cellular;16;apr;279;3;148;1;failure;no
72;retired;single;tertiary;no;1285;no;no;telephone;1;jul;494;4;150;9;failure;no
39;management;married;tertiary;no;1738;yes;no;cellular;14;may;633;1;358;1;other;yes
37;admin.;married;secondary;no;766;yes;no;unknown;14;may;123;1;-1;0;unknown;no
33;technician;single;secondary;no;239;yes;no;unknown;21;may;127;1;-1;0;unknown;no
38;technician;single;tertiary;no;1727;no;no;telephone;2;aug;141;2;185;6;other;no
57;services;single;secondary;no;0;no;no;cellular;6;aug;355;1;-1;0;unknown;yes
33;technician;divorced;secondary;no;-119;yes;no;unknown;27;may;150;1;-1;0;unknown;no
28;blue-collar;single;secondary;no;43;no;no;unknown;19;may;190;1;-1;0;unknown;no
35;unemployed;single;secondary;no;295;no;no;unknown;17;mar;473;1;-1;0;unknown;yes
41;management;married;secondary;no;0;yes;no;cellular;2;feb;154;2;264;1;other;no
56;technician;married;secondary;no;992;no;no;unknown;9;jun;123;1;-1;0;unknown;no
36;management;married;tertiary;no;25;yes;no;cellular;17;jul;393;1;-1;0;unknown;no
40;admin.;married;secondary;no;1;no;no;unknown;19;jun;84;3;-1;0;unknown;no
57;retired;divorced;secondary;no;70;yes;no;unknown;16;may;122;1;-1;0;unknown;no
29;management;married;tertiary;no;727;yes;no;cellular;17;jul;87;1;-1;0;unknown;no
25;blue-collar;single;tertiary;no;1395;yes;no;cellular;15;may;268;1;-1;0;unknown;no
57;technician;married;secondary;no;16063;yes;no;unknown;30;may;352;3;-1;0;unknown;no
31;services;married;secondary;no;132;no;no;cellular;7;jul;148;1;152;1;other;no
29;services;single;secondary;no;197;yes;no;cellular;5;may;19;2;-1;0;unknown;no
27;admin.;single;tertiary;no;689;no;no;cellular;26;jan;98;1;307;1;failure;no
33;blue-collar;married;primary;no;925;no;no;cellular;20;nov;884;3;-1;0;unknown;no
33;management;single;secondary;no;1615;yes;no;cellular;14;may;178;8;174;3;failure;no
52;management;married;tertiary;no;2920;yes;no;cellular;17;nov;131;2;-1;0;unknown;no
36;management;married;tertiary;no;-1312;yes;yes;unknown;29;may;229;4;-1;0;unknown;no
32;blue-collar;divorced;secondary;no;91;yes;no;cellular;15;may;119;2;351;12;other;no
32;management;single;tertiary;no;151;no;no;unknown;23;may;111;2;-1;0;unknown;no
36;admin.;single;primary;no;91;yes;no;unknown;7;may;371;2;-1;0;unknown;no
51;technician;married;tertiary;no;1347;yes;yes;cellular;30;apr;116;1;79;2;success;no
71;retired;married;primary;no;2171;no;no;cellular;10;mar;625;4;-1;0;unknown;no
71;retired;married;primary;no;4657;no;no;cellular;16;feb;93;5;-1;0;unknown;yes
45;technician;divorced;tertiary;no;10768;yes;no;cellular;2;jun;147;3;78;2;failure;no
30;management;single;tertiary;no;485;yes;no;cellular;21;nov;89;2;-1;0;unknown;no
37;blue-collar;single;primary;no;6969;yes;no;unknown;20;may;412;1;-1;0;unknown;no
34;technician;single;secondary;no;-476;yes;no;unknown;27;may;92;4;-1;0;unknown;no
38;blue-collar;single;primary;no;199;yes;no;unknown;27;may;268;4;-1;0;unknown;no
33;admin.;single;secondary;no;375;yes;no;cellular;17;apr;151;1;-1;0;unknown;no
32;blue-collar;single;secondary;no;53;yes;no;cellular;6;may;153;1;169;2;failure;no
58;self-employed;divorced;tertiary;no;1382;no;no;unknown;9;jun;700;1;-1;0;unknown;yes
27;services;single;secondary;no;223;yes;yes;cellular;13;may;297;2;-1;0;unknown;no
27;blue-collar;married;primary;no;-443;no;yes;cellular;21;jul;93;4;-1;0;unknown;no
43;management;married;tertiary;no;13851;yes;no;cellular;21;nov;259;1;-1;0;unknown;no
53;blue-collar;married;primary;no;1409;yes;no;cellular;2;apr;464;1;287;1;failure;no
32;management;married;tertiary;no;2667;yes;no;cellular;4;sep;171;2;186;2;failure;no
32;self-employed;married;secondary;no;409;no;no;cellular;3;jun;115;2;86;2;success;yes
30;technician;single;secondary;no;-754;yes;yes;unknown;26;may;974;1;-1;0;unknown;no
30;self-employed;married;tertiary;no;2666;no;no;cellular;4;may;781;3;89;1;success;yes
31;blue-collar;single;secondary;no;1598;yes;no;cellular;11;may;152;2;305;1;success;no
40;services;married;secondary;no;473;yes;no;cellular;28;jul;383;3;-1;0;unknown;yes
35;management;single;tertiary;no;1423;yes;no;unknown;20;may;88;1;-1;0;unknown;no
31;admin.;single;secondary;no;431;yes;yes;unknown;20;may;1045;1;-1;0;unknown;yes
37;management;single;tertiary;no;131;no;no;telephone;14;aug;293;2;-1;0;unknown;no
60;management;married;tertiary;no;6;yes;no;cellular;6;may;787;3;-1;0;unknown;no
32;management;single;tertiary;no;999;yes;no;cellular;20;nov;50;1;-1;0;unknown;no
40;services;married;secondary;no;1185;yes;no;cellular;11;may;94;1;-1;0;unknown;no
50;blue-collar;married;secondary;no;289;no;no;unknown;6;jun;73;1;-1;0;unknown;no
38;blue-collar;single;secondary;no;3344;yes;no;cellular;13;may;143;1;352;5;failure;no
32;technician;single;tertiary;no;1246;yes;no;cellular;4;feb;192;2;-1;0;unknown;yes
45;management;divorced;tertiary;no;3150;yes;no;cellular;17;nov;101;2;-1;0;unknown;no
31;technician;married;secondary;no;-720;yes;no;unknown;17;jun;638;16;-1;0;unknown;no
36;entrepreneur;married;secondary;no;24;yes;no;cellular;20;apr;88;1;154;2;failure;no
28;services;single;secondary;no;340;yes;no;cellular;24;jul;821;2;-1;0;unknown;yes
37;services;married;primary;no;0;yes;yes;unknown;12;jun;137;1;-1;0;unknown;no
56;housemaid;married;primary;no;58;no;yes;cellular;7;jul;227;6;-1;0;unknown;no
32;technician;single;secondary;no;68;no;yes;cellular;20;aug;237;4;-1;0;unknown;no
50;entrepreneur;married;secondary;no;7907;yes;yes;cellular;22;aug;363;2;-1;0;unknown;no
33;blue-collar;married;secondary;no;215;no;no;cellular;15;apr;166;1;-1;0;unknown;no
39;services;married;primary;no;324;yes;no;unknown;30;jun;182;4;-1;0;unknown;no
41;self-employed;single;tertiary;no;0;no;no;cellular;7;aug;408;1;-1;0;unknown;no
41;blue-collar;divorced;secondary;no;793;yes;no;cellular;15;may;123;1;365;1;failure;no
43;admin.;married;secondary;no;315;no;no;cellular;23;jul;129;2;-1;0;unknown;no
51;entrepreneur;divorced;tertiary;no;58;yes;no;cellular;30;jan;93;1;2;1;other;no
44;management;divorced;tertiary;no;0;no;no;cellular;10;aug;71;1;-1;0;unknown;no
51;services;married;secondary;no;753;yes;no;cellular;7;may;541;2;-1;0;unknown;no
57;housemaid;divorced;primary;no;0;no;no;unknown;9;jun;97;1;-1;0;unknown;no
33;management;married;tertiary;no;0;no;no;cellular;26;aug;126;2;-1;0;unknown;no
36;services;married;primary;no;92;yes;no;cellular;5;jun;244;7;-1;0;unknown;yes
28;management;single;tertiary;no;1107;yes;no;unknown;26;may;144;1;-1;0;unknown;no
45;blue-collar;married;primary;no;328;yes;no;cellular;12;aug;174;4;-1;0;unknown;no
30;services;single;secondary;no;117;no;no;cellular;28;jan;135;1;-1;0;unknown;no
55;retired;married;primary;no;0;no;no;unknown;5;jun;272;1;-1;0;unknown;no
35;entrepreneur;married;tertiary;no;1859;yes;no;cellular;14;jul;227;2;-1;0;unknown;no
27;technician;single;tertiary;no;261;yes;yes;cellular;30;jan;195;2;-1;0;unknown;no
41;blue-collar;married;secondary;no;0;no;no;cellular;13;may;104;4;-1;0;unknown;no
49;blue-collar;divorced;primary;no;912;no;no;unknown;20;jun;170;2;-1;0;unknown;no
33;technician;married;secondary;no;0;no;no;cellular;13;aug;78;2;-1;0;unknown;no
37;housemaid;single;primary;no;199;yes;no;cellular;10;jul;186;1;-1;0;unknown;no
67;retired;married;primary;no;1430;no;no;telephone;26;may;283;2;135;5;success;yes
28;admin.;divorced;secondary;no;451;yes;no;cellular;13;may;302;1;301;1;success;yes
46;self-employed;married;tertiary;no;2421;no;no;cellular;11;aug;170;4;-1;0;unknown;no
34;technician;married;secondary;no;1005;no;no;cellular;26;aug;209;7;-1;0;unknown;no
54;admin.;married;unknown;no;907;yes;no;unknown;15;may;71;1;-1;0;unknown;no
32;admin.;married;tertiary;no;233;yes;no;cellular;2;apr;77;2;133;4;failure;no
35;admin.;single;tertiary;no;2622;no;no;cellular;15;jul;374;5;-1;0;unknown;no
32;technician;married;tertiary;no;2688;no;no;cellular;14;oct;216;1;57;1;failure;yes
33;technician;single;tertiary;no;149;yes;no;cellular;19;nov;424;2;182;1;other;yes
30;unemployed;single;primary;no;15261;no;no;cellular;9;feb;43;5;-1;0;unknown;no
52;services;married;secondary;no;1351;yes;no;telephone;6;feb;11;3;-1;0;unknown;no
39;services;married;secondary;no;0;yes;no;unknown;20;may;793;2;-1;0;unknown;no
31;blue-collar;married;primary;no;1654;yes;no;cellular;18;may;288;1;-1;0;unknown;no
44;technician;married;secondary;no;13761;yes;no;unknown;29;may;65;1;-1;0;unknown;no
35;technician;married;secondary;no;463;yes;no;telephone;7;aug;309;4;-1;0;unknown;no
32;admin.;married;secondary;no;923;yes;no;cellular;17;apr;819;4;-1;0;unknown;no
56;management;married;tertiary;no;-762;yes;yes;cellular;4;feb;19;10;7;5;other;no
41;blue-collar;married;secondary;no;338;yes;no;unknown;14;may;87;1;-1;0;unknown;no
26;technician;single;secondary;no;3244;no;no;cellular;28;jan;390;1;-1;0;unknown;no
41;management;married;tertiary;no;4063;yes;no;cellular;21;nov;110;2;-1;0;unknown;no
37;housemaid;married;primary;no;0;no;yes;telephone;15;jul;265;4;-1;0;unknown;no
41;blue-collar;married;primary;no;1172;yes;no;unknown;15;may;153;1;-1;0;unknown;no
51;services;divorced;secondary;no;242;no;yes;cellular;14;jul;1336;4;-1;0;unknown;yes
28;management;single;tertiary;no;278;no;yes;cellular;29;jan;194;1;-1;0;unknown;no
24;student;single;unknown;no;1693;no;no;cellular;4;jun;1094;1;-1;0;unknown;no
35;blue-collar;single;secondary;no;0;yes;no;cellular;9;feb;226;3;280;1;other;no
40;technician;single;secondary;no;159;yes;no;unknown;18;nov;37;1;-1;0;unknown;no
46;blue-collar;married;secondary;no;211;yes;no;cellular;14;jul;36;2;-1;0;unknown;no
55;technician;single;tertiary;no;92;yes;no;unknown;7;may;118;3;-1;0;unknown;no
45;entrepreneur;divorced;tertiary;no;0;yes;no;unknown;13;may;170;1;-1;0;unknown;no
30;blue-collar;married;secondary;no;-28;yes;no;cellular;18;may;284;2;371;1;failure;no
48;blue-collar;married;primary;no;147;no;no;cellular;19;aug;158;8;-1;0;unknown;no
52;blue-collar;married;primary;no;1624;no;no;unknown;20;jun;114;3;-1;0;unknown;no
30;technician;married;secondary;no;289;yes;no;cellular;14;aug;1184;4;-1;0;unknown;yes
47;entrepreneur;married;unknown;no;676;yes;yes;cellular;14;may;204;2;364;3;failure;no
38;blue-collar;single;secondary;no;1137;no;no;cellular;13;may;316;1;-1;0;unknown;no
41;technician;married;secondary;no;349;no;yes;cellular;27;feb;48;1;-1;0;unknown;no
34;technician;married;secondary;no;1569;no;no;cellular;11;aug;149;2;-1;0;unknown;no
35;technician;single;secondary;no;538;yes;no;cellular;4;may;313;2;-1;0;unknown;no
27;management;single;secondary;no;442;yes;no;unknown;28;may;212;1;-1;0;unknown;no
46;blue-collar;married;primary;no;-326;yes;no;unknown;27;may;59;4;-1;0;unknown;no
27;technician;single;secondary;no;162;no;no;unknown;26;may;265;9;-1;0;unknown;no
34;management;married;secondary;no;2311;yes;no;cellular;19;nov;59;1;-1;0;unknown;no
39;services;married;secondary;no;323;no;no;cellular;3;dec;1804;3;182;3;other;no
28;unemployed;single;secondary;yes;-1270;no;yes;telephone;7;jul;237;2;-1;0;unknown;no
53;blue-collar;divorced;primary;no;-1;yes;no;cellular;2;feb;138;3;5;1;other;no
33;admin.;single;secondary;no;289;no;no;cellular;3;feb;515;3;6;13;other;no
58;blue-collar;married;secondary;no;343;yes;no;unknown;26;may;265;4;-1;0;unknown;no
47;blue-collar;married;secondary;no;292;no;no;cellular;10;feb;277;1;-1;0;unknown;yes
49;technician;married;secondary;no;10;no;no;cellular;29;aug;135;2;-1;0;unknown;no
43;admin.;married;primary;no;482;yes;no;unknown;6;jun;1041;13;-1;0;unknown;no
54;retired;married;primary;no;11;yes;yes;cellular;18;aug;48;10;-1;0;unknown;no
37;admin.;married;secondary;no;10465;no;no;unknown;17;jun;144;6;-1;0;unknown;no
57;retired;divorced;secondary;no;-663;yes;no;cellular;13;may;210;1;351;2;failure;no
39;technician;single;secondary;no;-225;no;no;cellular;19;aug;220;1;-1;0;unknown;no
30;management;married;tertiary;no;1119;no;no;cellular;6;aug;199;7;-1;0;unknown;no
58;retired;single;secondary;no;282;no;yes;cellular;7;jul;78;1;-1;0;unknown;no
59;retired;married;tertiary;no;2512;no;no;cellular;29;jul;167;4;-1;0;unknown;no
41;admin.;married;secondary;no;239;yes;no;cellular;28;jul;76;12;-1;0;unknown;no
34;management;single;tertiary;no;3679;yes;no;cellular;21;nov;146;1;101;1;failure;no
